ChIP-Seq dataset	diPWM	SIM-TY HT-SELEX	SIM-TY HOCOMOCO	monoPWM	SIM-TY HT-SELEX	SIM-TY HOCOMOCO	TF	BEST SIM-TY	SIM-TY CHECK	CONSISTENCY CHECK	MOTIF CHECK	CHANCE TO SAVE
PEAKS010274	dichipmunk_pcm/CEBPA_MOUSE^PEAKS010274.pcm	NA	0.272285194	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/CEBPA_MOUSE^PEAKS010274.pcm	NA	0.42914933	CEBPA_MOUSE	0.42914933	PASS	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS010435	dichipmunk_pcm/CEBPB_HUMAN^PEAKS010435.pcm	0.279295762	0.466508563	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/CEBPB_HUMAN^PEAKS010435.pcm	0.303497045	0.523761118	CEBPB_HUMAN	0.523761118	PASS	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS010436	dichipmunk_pcm/CEBPB_HUMAN^PEAKS010436.pcm	0.299872576	0.361624929	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/CEBPB_HUMAN^PEAKS010436.pcm	0.354481474	0.486317136	CEBPB_HUMAN	0.486317136	PASS	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS020056	dichipmunk_pcm/CEBPB_HUMAN^PEAKS020056.pcm	0.231030627	0.277474089	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/CEBPB_HUMAN^PEAKS020056.pcm	0.262741658	0.216584111	CEBPB_HUMAN	0.277474089	PASS	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS020135	dichipmunk_pcm/CEBPB_HUMAN^PEAKS020135.pcm	0.265334702	0.241503466	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/CEBPB_HUMAN^PEAKS020135.pcm	0.339293455	0.390447223	CEBPB_HUMAN	0.390447223	PASS	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS020138	dichipmunk_pcm/CEBPB_HUMAN^PEAKS020138.pcm	0.280662846	0.322488364	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/CEBPB_HUMAN^PEAKS020138.pcm	0.314414361	0.348305033	CEBPB_HUMAN	0.348305033	PASS	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS020225	dichipmunk_pcm/CEBPB_HUMAN^PEAKS020225.pcm	0.294180692	0.310666937	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/CEBPB_HUMAN^PEAKS020225.pcm	0.327581592	0.352242066	CEBPB_HUMAN	0.352242066	PASS	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS020243	dichipmunk_pcm/CEBPB_HUMAN^PEAKS020243.pcm	0.274591791	0.447800627	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/CEBPB_HUMAN^PEAKS020243.pcm	0.286038879	0.520023909	CEBPB_HUMAN	0.520023909	PASS	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS020455	dichipmunk_pcm/CEBPB_HUMAN^PEAKS020455.pcm	0.268342342	0.328990885	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/CEBPB_HUMAN^PEAKS020455.pcm	0.319567355	0.616405308	CEBPB_HUMAN	0.616405308	PASS	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS020458	dichipmunk_pcm/CEBPB_HUMAN^PEAKS020458.pcm	0.317898854	0.216542929	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/CEBPB_HUMAN^PEAKS020458.pcm	0.3625194	0.279372415	CEBPB_HUMAN	0.3625194	PASS	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS020572	dichipmunk_pcm/CEBPB_HUMAN^PEAKS020572.pcm	0.192041027	0.192439423	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/CEBPB_HUMAN^PEAKS020572.pcm	0.23109293	0.230667486	CEBPB_HUMAN	0.23109293	PASS	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS020694	dichipmunk_pcm/CEBPB_HUMAN^PEAKS020694.pcm	0.226670357	0.231785167	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/CEBPB_HUMAN^PEAKS020694.pcm	0.322323197	0.389846097	CEBPB_HUMAN	0.389846097	PASS	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS020817	dichipmunk_pcm/CEBPB_HUMAN^PEAKS020817.pcm	0.371929825	0.395132743	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/CEBPB_HUMAN^PEAKS020817.pcm	0.238372637	0.206359367	CEBPB_HUMAN	0.395132743	PASS	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS020862	dichipmunk_pcm/CEBPB_HUMAN^PEAKS020862.pcm	0.266710723	0.523281147	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/CEBPB_HUMAN^PEAKS020862.pcm	0.288298603	0.650033715	CEBPB_HUMAN	0.650033715	PASS	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS020871	dichipmunk_pcm/CEBPB_HUMAN^PEAKS020871.pcm	0.294149567	0.359272746	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/CEBPB_HUMAN^PEAKS020871.pcm	0.333156146	0.406149094	CEBPB_HUMAN	0.406149094	PASS	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS020886	dichipmunk_pcm/CEBPB_HUMAN^PEAKS020886.pcm	0.292356227	0.624162556	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/CEBPB_HUMAN^PEAKS020886.pcm	0.291317939	0.700959808	CEBPB_HUMAN	0.700959808	PASS	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS020888	dichipmunk_pcm/CEBPB_HUMAN^PEAKS020888.pcm	0.230614599	0.294437914	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/CEBPB_HUMAN^PEAKS020888.pcm	0.283392786	0.526036132	CEBPB_HUMAN	0.526036132	PASS	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS020901	dichipmunk_pcm/CEBPB_HUMAN^PEAKS020901.pcm	0.284568004	0.357830495	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/CEBPB_HUMAN^PEAKS020901.pcm	0.362066869	0.441252255	CEBPB_HUMAN	0.441252255	PASS	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS020985	dichipmunk_pcm/CEBPB_HUMAN^PEAKS020985.pcm	0.002031102	0.005858539	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/CEBPB_HUMAN^PEAKS020985.pcm	0.001376281	0.001423567	CEBPB_HUMAN	0.005858539	FAIL	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS021065	dichipmunk_pcm/CEBPB_HUMAN^PEAKS021065.pcm	0.313330754	0.301217012	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/CEBPB_HUMAN^PEAKS021065.pcm	0.356141568	0.350359911	CEBPB_HUMAN	0.356141568	PASS	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS030171	dichipmunk_pcm/CEBPB_HUMAN^PEAKS030171.pcm	0.279112008	0.662514828	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/CEBPB_HUMAN^PEAKS030171.pcm	0.277233216	0.601141079	CEBPB_HUMAN	0.662514828	PASS	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS000495	dichipmunk_pcm/CEBPB_MOUSE^PEAKS000495.pcm	0.239550638	0.372614375	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/CEBPB_MOUSE^PEAKS000495.pcm	0.301162308	0.458640674	CEBPB_MOUSE	0.458640674	PASS	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS000496	dichipmunk_pcm/CEBPB_MOUSE^PEAKS000496.pcm	0.243824532	0.539087212	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/CEBPB_MOUSE^PEAKS000496.pcm	0.241403509	0.53236715	CEBPB_MOUSE	0.539087212	PASS	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS010268	dichipmunk_pcm/CEBPB_MOUSE^PEAKS010268.pcm	0.194755216	0.377098365	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/CEBPB_MOUSE^PEAKS010268.pcm	0.240298586	0.582889352	CEBPB_MOUSE	0.582889352	PASS	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS010269	dichipmunk_pcm/CEBPB_MOUSE^PEAKS010269.pcm	0.229959648	0.420196296	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/CEBPB_MOUSE^PEAKS010269.pcm	0.306616962	0.692467893	CEBPB_MOUSE	0.692467893	PASS	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS010270	dichipmunk_pcm/CEBPB_MOUSE^PEAKS010270.pcm	0.233875534	0.514775222	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/CEBPB_MOUSE^PEAKS010270.pcm	0.277606687	0.710242588	CEBPB_MOUSE	0.710242588	PASS	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS010271	dichipmunk_pcm/CEBPB_MOUSE^PEAKS010271.pcm	0.230724907	0.321414056	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/CEBPB_MOUSE^PEAKS010271.pcm	0.300643974	0.480607477	CEBPB_MOUSE	0.480607477	PASS	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS010599	dichipmunk_pcm/CEBPB_MOUSE^PEAKS010599.pcm	0.151858436	0.207992341	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/CEBPB_MOUSE^PEAKS010599.pcm	0.232468468	0.333568765	CEBPB_MOUSE	0.333568765	PASS	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS020684	dichipmunk_pcm/CEBPB_MOUSE^PEAKS020684.pcm	0.237246448	0.481261426	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/CEBPB_MOUSE^PEAKS020684.pcm	0.285487708	0.677946324	CEBPB_MOUSE	0.677946324	PASS	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS020773	dichipmunk_pcm/CEBPB_MOUSE^PEAKS020773.pcm	0.19478912	0.35398317	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/CEBPB_MOUSE^PEAKS020773.pcm	0.305033809	0.582484725	CEBPB_MOUSE	0.582484725	PASS	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS020804	dichipmunk_pcm/CEBPB_MOUSE^PEAKS020804.pcm	0.283390326	0.347153015	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/CEBPB_MOUSE^PEAKS020804.pcm	0.342192269	0.452853598	CEBPB_MOUSE	0.452853598	PASS	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS020618	dichipmunk_pcm/CEBPD_HUMAN^PEAKS020618.pcm	0.00105225	0.001622458	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/CEBPD_HUMAN^PEAKS020618.pcm	4.30E-04	8.51E-04	CEBPD_HUMAN	0.001622458	FAIL	-	FAIL	-
PEAKS020802	dichipmunk_pcm/CEBPD_HUMAN^PEAKS020802.pcm	8.85E-04	0.00183984	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/CEBPD_HUMAN^PEAKS020802.pcm	5.34E-04	0.001326542	CEBPD_HUMAN	0.00183984	FAIL	-	WRONG	-
PEAKS020869	dichipmunk_pcm/CEBPD_HUMAN^PEAKS020869.pcm	8.53E-04	0.001909313	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/CEBPD_HUMAN^PEAKS020869.pcm	4.52E-04	0.001169334	CEBPD_HUMAN	0.001909313	FAIL	-	WRONG	-
PEAKS030172	dichipmunk_pcm/CEBPE_HUMAN^PEAKS030172.pcm	0.002704747	0.006815892	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/CEBPE_HUMAN^PEAKS030172.pcm	0.002274972	0.004083246	CEBPE_HUMAN	0.006815892	FAIL	IMPOSSIBLE	FAIL	-
PEAKS030174	dichipmunk_pcm/CEBPG_HUMAN^PEAKS030174.pcm	6.03E-04	9.35E-04	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/CEBPG_HUMAN^PEAKS030174.pcm	0.001223817	0.001431459	CEBPG_HUMAN	0.001431459	FAIL	IMPOSSIBLE	FAIL	-
PEAKS030070	dichipmunk_pcm/CLOCK_HUMAN^PEAKS030070.pcm	0.001049817	NA	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/CLOCK_HUMAN^PEAKS030070.pcm	0.002272945	NA	CLOCK_HUMAN	0.002272945	FAIL	IMPOSSIBLE	FAIL	-
PEAKS020132	dichipmunk_pcm/COE1_HUMAN^PEAKS020132.pcm	0.243863117	0.312422612	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/COE1_HUMAN^PEAKS020132.pcm	0.316070672	0.340453419	COE1_HUMAN	0.340453419	PASS	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS020456	dichipmunk_pcm/COE1_HUMAN^PEAKS020456.pcm	0.161158038	0.160160253	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/COE1_HUMAN^PEAKS020456.pcm	0.195825058	0.240437389	COE1_HUMAN	0.240437389	PASS	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS020459	dichipmunk_pcm/COE1_HUMAN^PEAKS020459.pcm	0.278354954	0.302640553	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/COE1_HUMAN^PEAKS020459.pcm	0.290741899	0.342870445	COE1_HUMAN	0.342870445	PASS	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS010358	dichipmunk_pcm/COE1_MOUSE^PEAKS010358.pcm	0.257590167	0.342880099	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/COE1_MOUSE^PEAKS010358.pcm	0.292461036	0.42931044	COE1_MOUSE	0.42931044	PASS	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS010398	dichipmunk_pcm/COE1_MOUSE^PEAKS010398.pcm	7.76E-04	0.001082586	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/COE1_MOUSE^PEAKS010398.pcm	8.17E-04	0.001221083	COE1_MOUSE	0.001221083	FAIL	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS020540	dichipmunk_pcm/COT2_HUMAN^PEAKS020540.pcm	NA	0.235293049	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/COT2_HUMAN^PEAKS020540.pcm	NA	0.296887344	COT2_HUMAN	0.296887344	PASS	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS020793	dichipmunk_pcm/COT2_HUMAN^PEAKS020793.pcm	NA	0.333410767	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/COT2_HUMAN^PEAKS020793.pcm	NA	0.372590145	COT2_HUMAN	0.372590145	PASS	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS020860	dichipmunk_pcm/COT2_HUMAN^PEAKS020860.pcm	NA	0.320192903	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/COT2_HUMAN^PEAKS020860.pcm	NA	0.353746978	COT2_HUMAN	0.353746978	PASS	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS020921	dichipmunk_pcm/COT2_HUMAN^PEAKS020921.pcm	NA	0.298655081	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/COT2_HUMAN^PEAKS020921.pcm	NA	0.410150892	COT2_HUMAN	0.410150892	PASS	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS021021	dichipmunk_pcm/COT2_HUMAN^PEAKS021021.pcm	NA	0.300577606	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/COT2_HUMAN^PEAKS021021.pcm	NA	0.250238184	COT2_HUMAN	0.300577606	PASS	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS030189	dichipmunk_pcm/CR3L1_HUMAN^PEAKS030189.pcm	6.36E-04	NA	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/CR3L1_HUMAN^PEAKS030189.pcm	6.56E-04	NA	CR3L1_HUMAN	0.000655553	FAIL	IMPOSSIBLE	FAIL	-
PEAKS030188	dichipmunk_pcm/CR3L2_HUMAN^PEAKS030188.pcm	8.82E-04	NA	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/CR3L2_HUMAN^PEAKS030188.pcm	5.62E-04	NA	CR3L2_HUMAN	0.000882432	FAIL	IMPOSSIBLE	FAIL	-
PEAKS020796	dichipmunk_pcm/CREB1_HUMAN^PEAKS020796.pcm	NA	0.124604883	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/CREB1_HUMAN^PEAKS020796.pcm	NA	0.151644284	CREB1_HUMAN	0.151644284	PASS	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS020801	dichipmunk_pcm/CREB1_HUMAN^PEAKS020801.pcm	NA	0.139280296	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/CREB1_HUMAN^PEAKS020801.pcm	NA	0.164171642	CREB1_HUMAN	0.164171642	PASS	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS020828	dichipmunk_pcm/CREB1_HUMAN^PEAKS020828.pcm	NA	0.168916049	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/CREB1_HUMAN^PEAKS020828.pcm	NA	0.176166224	CREB1_HUMAN	0.176166224	PASS	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS020898	dichipmunk_pcm/CREB1_HUMAN^PEAKS020898.pcm	NA	0.175596136	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/CREB1_HUMAN^PEAKS020898.pcm	NA	0.218827055	CREB1_HUMAN	0.218827055	PASS	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS020913	dichipmunk_pcm/CREB1_HUMAN^PEAKS020913.pcm	NA	0.001573322	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/CREB1_HUMAN^PEAKS020913.pcm	NA	0.00284062	CREB1_HUMAN	0.00284062	FAIL	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS020941	dichipmunk_pcm/CREB1_HUMAN^PEAKS020941.pcm	NA	0.177676113	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/CREB1_HUMAN^PEAKS020941.pcm	NA	0.156575939	CREB1_HUMAN	0.177676113	PASS	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS021037	dichipmunk_pcm/CREB1_HUMAN^PEAKS021037.pcm	NA	0.191177756	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/CREB1_HUMAN^PEAKS021037.pcm	NA	0.198821264	CREB1_HUMAN	0.198821264	PASS	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS021048	dichipmunk_pcm/CREB1_HUMAN^PEAKS021048.pcm	NA	0.002381299	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/CREB1_HUMAN^PEAKS021048.pcm	NA	0.001360574	CREB1_HUMAN	0.002381299	FAIL	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS021054	dichipmunk_pcm/CREB1_HUMAN^PEAKS021054.pcm	NA	0.219214375	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/CREB1_HUMAN^PEAKS021054.pcm	NA	0.324096386	CREB1_HUMAN	0.324096386	PASS	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS030173	dichipmunk_pcm/CREB1_HUMAN^PEAKS030173.pcm	NA	0.001117838	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/CREB1_HUMAN^PEAKS030173.pcm	NA	0.002521077	CREB1_HUMAN	0.002521077	FAIL	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS030071	dichipmunk_pcm/CREM_HUMAN^PEAKS030071.pcm	NA	0.001230396	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/CREM_HUMAN^PEAKS030071.pcm	NA	0.001338571	CREM_HUMAN	0.001338571	FAIL	IMPOSSIBLE	FAIL	-
PEAKS010276	dichipmunk_pcm/CRX_MOUSE^PEAKS010276.pcm	NA	0.209161685	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/CRX_MOUSE^PEAKS010276.pcm	NA	0.277797825	CRX_MOUSE	0.277797825	PASS	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS010277	dichipmunk_pcm/CRX_MOUSE^PEAKS010277.pcm	NA	0.353556172	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/CRX_MOUSE^PEAKS010277.pcm	NA	0.323755166	CRX_MOUSE	0.353556172	PASS	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS010084	dichipmunk_pcm/CTCF_HUMAN^PEAKS010084.pcm	0.214982203	0.483932898	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/CTCF_HUMAN^PEAKS010084.pcm	0.215523874	0.484906952	CTCF_HUMAN	0.484906952	PASS	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS010191	dichipmunk_pcm/CTCF_HUMAN^PEAKS010191.pcm	0.216304567	0.464001507	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/CTCF_HUMAN^PEAKS010191.pcm	0.237458183	0.534319525	CTCF_HUMAN	0.534319525	PASS	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS010202	dichipmunk_pcm/CTCF_HUMAN^PEAKS010202.pcm	0.26473797	0.482837313	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/CTCF_HUMAN^PEAKS010202.pcm	0.275475436	0.511284779	CTCF_HUMAN	0.511284779	PASS	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS010203	dichipmunk_pcm/CTCF_HUMAN^PEAKS010203.pcm	0.236668098	0.479849361	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/CTCF_HUMAN^PEAKS010203.pcm	0.245849482	0.504433265	CTCF_HUMAN	0.504433265	PASS	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS010227	dichipmunk_pcm/CTCF_HUMAN^PEAKS010227.pcm	0.216664319	0.48031019	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/CTCF_HUMAN^PEAKS010227.pcm	0.246563928	0.494199297	CTCF_HUMAN	0.494199297	PASS	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS010229	dichipmunk_pcm/CTCF_HUMAN^PEAKS010229.pcm	0.200272549	0.419637245	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/CTCF_HUMAN^PEAKS010229.pcm	0.226295721	0.481900631	CTCF_HUMAN	0.481900631	PASS	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS010231	dichipmunk_pcm/CTCF_HUMAN^PEAKS010231.pcm	0.210114189	0.46616143	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/CTCF_HUMAN^PEAKS010231.pcm	0.240378161	0.566939102	CTCF_HUMAN	0.566939102	PASS	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS010232	dichipmunk_pcm/CTCF_HUMAN^PEAKS010232.pcm	0.189769547	0.368638681	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/CTCF_HUMAN^PEAKS010232.pcm	0.209644909	0.430631784	CTCF_HUMAN	0.430631784	PASS	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS010295	dichipmunk_pcm/CTCF_HUMAN^PEAKS010295.pcm	0.244354033	0.492822292	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/CTCF_HUMAN^PEAKS010295.pcm	0.258056746	0.526127023	CTCF_HUMAN	0.526127023	PASS	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS010296	dichipmunk_pcm/CTCF_HUMAN^PEAKS010296.pcm	0.230073256	0.459614093	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/CTCF_HUMAN^PEAKS010296.pcm	0.233389153	0.503627416	CTCF_HUMAN	0.503627416	PASS	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS010305	dichipmunk_pcm/CTCF_HUMAN^PEAKS010305.pcm	0.226767448	0.469590548	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/CTCF_HUMAN^PEAKS010305.pcm	0.24397244	0.507234036	CTCF_HUMAN	0.507234036	PASS	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS010314	dichipmunk_pcm/CTCF_HUMAN^PEAKS010314.pcm	0.228835405	0.326855741	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/CTCF_HUMAN^PEAKS010314.pcm	0.235278833	0.350233996	CTCF_HUMAN	0.350233996	PASS	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS010365	dichipmunk_pcm/CTCF_HUMAN^PEAKS010365.pcm	0.240724008	0.423645632	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/CTCF_HUMAN^PEAKS010365.pcm	0.242900048	0.432017602	CTCF_HUMAN	0.432017602	PASS	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS010366	dichipmunk_pcm/CTCF_HUMAN^PEAKS010366.pcm	0.232574267	0.461896957	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/CTCF_HUMAN^PEAKS010366.pcm	0.258940166	0.525002313	CTCF_HUMAN	0.525002313	PASS	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS010390	dichipmunk_pcm/CTCF_HUMAN^PEAKS010390.pcm	0.177373126	0.373729328	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/CTCF_HUMAN^PEAKS010390.pcm	0.173839973	0.38713891	CTCF_HUMAN	0.38713891	PASS	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS010393	dichipmunk_pcm/CTCF_HUMAN^PEAKS010393.pcm	0.250516907	0.46770873	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/CTCF_HUMAN^PEAKS010393.pcm	0.278632864	0.551278644	CTCF_HUMAN	0.551278644	PASS	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS010394	dichipmunk_pcm/CTCF_HUMAN^PEAKS010394.pcm	0.22914364	0.474037784	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/CTCF_HUMAN^PEAKS010394.pcm	0.250455947	0.479753555	CTCF_HUMAN	0.479753555	PASS	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS010395	dichipmunk_pcm/CTCF_HUMAN^PEAKS010395.pcm	0.254223505	0.500915993	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/CTCF_HUMAN^PEAKS010395.pcm	0.2485465	0.528938448	CTCF_HUMAN	0.528938448	PASS	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS010407	dichipmunk_pcm/CTCF_HUMAN^PEAKS010407.pcm	0.233109198	0.342484554	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/CTCF_HUMAN^PEAKS010407.pcm	0.220290387	0.308193424	CTCF_HUMAN	0.342484554	PASS	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
